Genome;ClinFreq;ActA;Agr;Ami;Auto;Bsh;ChitinaseA;ChitinaseB;ClpB;ClpC;ClpE;ClpP;CodY;CtaP;CtsR;Dal;DegU;DltA;FAM000450;FAM000548;FAM000549;FAM001910;FAM002113;FAM002114;FAM002292;FAM002293;FAM002725;FAM002728;FAM002729;FAM002769;FAM002770;FAM002772;FAM002828;FAM002925;FAM003164;FAM003292;FAM003293;FAM003294;FAM003296;FAM003297;FAM003298;FAM003299;FAM003315;FAM003316;FAM003317;FAM003318;FAM004136;FAM004137;FAM004138;FAM004139;FAM004150;FAM004151;FAM004152;FAM004153;FAM004154;FbpA;FlaA;FlgC;FlgE;Fri;Fur;GadA;GadB;GadC;GmaR;GtcA;Hfq;Hly;Hpt-uhpt;HtrA;IIsA;IIsB;IIsD;IIsG;IIsH;IIsP;IIsX;IIsY;Iap_P60;InlA;InlB;InlC;InlF;InlH;InlJ;Inlk;Lap;LapB;Lgt;LipA;LisK;LisR;Lmo1421BilE;LntA;LpeA;LplA1;Lsp;MogR;Mpl;Mprf;MurA-NC_003210.1:c2605155-2603863;NamA-NC_003210.1:c2546503-2545487;OatA;OppA;OrfX;OrfZ;PerR;PgdA;Pgl;PlcA;PlcB;PrfA;PrsA2;PycA;RecA;RelA;RsbY;SecA;SigB;SipX;SipZ;Sod;SortaseA;SortaseB;Stp;SvpA;TcsA;Tig;Vip;VirR;VirRbis;btlB;hupC;lmo0514;lmo0610;lmo2026;lmo2085;rpsU
GCA_004577835.1_PDT000154114.2;80,00;100,00;100,00;100,00;47,88;98,16;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,88;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;40,24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;100,00;100,00;100,00;100,00;99,36;100,00;98,59;100,00;100,00;100,00;96,93;100,00;NaN;NaN;NaN;28,95;NaN;43,33;NaN;NaN;100,00;100,00;100,00;100,00;80,37;100,00;96,95;100,00;99,83;100,00;100,00;99,67;100,00;100,00;100,00;100,00;100,00;96,93;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,43;100,00;100,00;100,00;100,00;100,00;97,79;100,00;99,55;95,95;100,00;100,00;98,88;100,00;84,29;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00
GCA_004577935.1_PDT000149962.2;61,90;94,89;96,71;96,28;47,03;99,39;99,08;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,24;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,44;56,73;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,71;99,37;99,32;100,00;99,25;97,40;100,00;91,84;97,95;99,32;97,97;99,50;98,89;100,00;100,00;93,85;90,49;87,14;96,63;99,04;94,19;99,65;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;86,05;98,39;97,40;40,15;99,35;95,89;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,03;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,44;95,59;98,49;97,66;85,57;70,00;93,61;100,00
GCA_004578115.1_PDT000150199.2;83,08;95,71;100,00;99,63;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;100,00;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;42,33;43,75;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;94,17;98,73;100,00;80,57;97,72;96,95;98,02;99,83;91,02;99,64;99,67;100,00;100,00;99,70;96,12;100,00;99,29;40,15;99,35;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;99,62;100,00;97,79;99,02;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,69;99,61;98,61;99,47;100,00
GCA_004578135.1_PDT000150194.2;23,14;92,48;96,71;96,70;40,48;100,00;98,78;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;97,06;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;93,85;90,18;87,14;95,96;98,47;93,57;100,00;91,29;100,00;95,27;90,25;97,66;100,00;95,15;99,09;84,88;98,39;97,40;40,15;99,35;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,05;99,33;97,51;97,70;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,23;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;97,04;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004578175.1_PDT000150403.2;58,62;92,48;96,71;96,85;46,61;99,39;99,08;99,55;97,92;99,75;97,09;100,00;100,00;99,81;99,35;96,75;100,00;97,46;90,20;92,31;98,11;86,67;99,69;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;98,91;44,44;56,73;NaN;NaN;NaN;NaN;NaN;NaN;NaN;40,00;30,19;49,30;40,51;100,00;100,00;97,44;96,47;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;100,00;100,00;99,25;97,40;99,48;91,84;97,95;99,32;97,97;99,60;98,89;100,00;100,00;93,85;90,49;86,98;96,63;99,24;94,40;99,18;91,49;100,00;95,60;90,61;97,32;100,00;95,15;99,09;93,20;98,07;97,40;40,15;98,70;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,05;99,33;97,73;97,70;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,03;100,00;99,59;98,70;97,28;99,72;100,00;98,93;100,00;91,41;95,10;98,49;97,85;85,57;69,52;93,78;100,00
GCA_004578195.1_PDT000150463.2;83,08;95,71;100,00;99,63;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;100,00;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;42,33;43,75;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;94,17;98,73;100,00;80,57;97,72;96,95;98,02;99,83;91,02;99,64;99,67;100,00;100,00;99,70;96,12;100,00;99,29;40,15;99,35;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;99,62;100,00;97,79;99,02;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,69;99,61;98,61;99,47;100,00
GCA_004578235.1_PDT000150576.2;83,08;95,71;100,00;99,63;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;100,00;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;36,98;45,13;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;94,17;98,73;100,00;80,57;97,72;96,95;98,02;99,83;91,02;99,28;99,67;100,00;100,00;99,70;96,12;100,00;99,29;40,15;99,35;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;100,00;100,00;97,79;99,51;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,69;99,61;98,61;99,47;100,00
GCA_004578255.1_PDT000150464.2;85,71;95,50;96,71;92,99;90,86;99,69;99,08;99,70;97,92;99,75;97,99;100,00;100,00;99,81;99,35;96,75;100,00;97,07;NaN;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;98,29;100,00;NaN;NaN;NaN;99,27;44,50;56,73;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;99,56;99,20;98,15;100,00;100,00;98,08;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,16;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;93,85;90,80;86,83;95,96;99,04;94,61;95,19;91,49;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,39;97,16;40,15;99,35;95,70;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,64;100,00;93,75;95,10;98,49;97,66;85,57;70,00;93,61;100,00
GCA_004578295.1_PDT000150575.2;83,08;95,71;100,00;99,63;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;100,00;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;42,33;43,75;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;37,93;NaN;43,33;NaN;NaN;100,00;94,17;98,73;100,00;80,57;97,72;96,95;98,02;99,83;91,02;99,64;99,67;100,00;100,00;99,70;96,12;100,00;99,29;40,15;99,35;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;100,00;100,00;97,79;99,51;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,69;99,61;98,61;99,47;100,00
GCA_004578395.1_PDT000150656.2;95,36;95,09;96,71;92,99;90,86;98,77;99,08;99,55;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,46;92,16;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;100,00;100,00;NaN;NaN;NaN;99,64;100,00;48,00;NaN;NaN;NaN;98,10;NaN;NaN;NaN;39,29;30,69;49,30;44,60;100,00;100,00;98,08;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,16;100,00;100,00;97,26;100,00;100,00;97,98;98,89;97,14;90,49;93,85;90,80;82,06;96,63;98,85;93,98;98,00;91,68;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,69;98,39;97,16;40,15;99,35;95,50;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;92,12;95,10;98,49;97,85;85,57;69,52;93,43;100,00
GCA_004578675.1_PDT000150834.2;36,78;95,71;99,59;97,54;47,88;98,16;100,00;98,63;99,89;100,00;100,00;99,50;100,00;99,81;100,00;98,65;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;39,02;NaN;NaN;NaN;83,64;NaN;NaN;NaN;39,29;30,69;49,30;40,51;35,48;NaN;NaN;39,77;NaN;39,68;31,65;43,55;NaN;99,30;100,00;100,00;99,52;100,00;100,00;100,00;99,15;99,57;98,75;100,00;100,00;100,00;99,53;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;100,00;99,85;100,00;99,66;79,76;98,13;97,13;99,80;99,83;95,74;99,28;99,67;100,00;100,00;99,09;99,51;99,36;99,53;40,15;98,69;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,42;97,80;99,66;100,00;99,63;100,00;99,43;99,86;99,13;100,00;100,00;100,00;97,79;99,51;100,00;95,95;98,69;99,70;98,60;100,00;NaN;100,00;99,22;100,00;98,49;96,69;99,61;98,81;99,29;100,00
GCA_004578695.1_PDT000150836.2;75,76;94,87;100,00;99,06;47,88;98,16;100,00;99,70;100,00;100,00;99,59;100,00;100,00;99,81;100,00;98,92;100,00;100,00;NaN;100,00;98,11;100,00;100,00;99,72;99,63;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;39,02;98,11;97,24;96,12;99,04;91,11;100,00;97,28;36,77;30,69;45,57;44,60;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,79;98,93;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;30,34;NaN;NaN;NaN;NaN;98,80;97,85;97,94;100,00;79,96;87,28;96,95;99,24;99,83;95,97;99,28;99,67;100,00;100,00;99,09;95,63;98,39;100,00;40,15;97,71;99,61;100,00;100,00;96,15;99,76;100,00;96,26;100,00;100,00;100,00;99,71;97,80;100,00;100,00;99,63;100,00;99,43;99,44;100,00;100,00;100,00;99,47;97,79;99,51;99,55;96,36;97,71;99,70;98,88;100,00;NaN;100,00;21,69;100,00;98,48;96,69;99,41;98,61;100,00;100,00
GCA_004578735.1_PDT000150832.2;23,14;92,16;96,71;93,49;47,03;100,00;98,78;99,41;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;97,06;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;48,86;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,16;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;93,85;90,34;87,14;95,96;98,47;93,57;100,00;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;84,88;98,39;97,16;40,15;99,35;95,89;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;93,24;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004578755.1_PDT000150835.2;90,28;95,30;96,71;92,99;90,86;99,39;99,08;99,70;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;93,14;92,31;98,11;86,67;100,00;100,00;99,13;87,32;100,00;98,29;100,00;NaN;NaN;NaN;99,64;44,50;56,73;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,42;99,56;99,20;98,15;100,00;100,00;98,08;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,93;99,84;82,19;100,00;99,25;97,16;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;80,16;95,96;100,00;94,40;97,88;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,16;40,15;99,35;95,70;99,42;99,45;92,60;99,52;99,81;92,52;98,70;99,33;97,51;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,64;100,00;91,89;95,59;98,11;97,66;85,57;70,00;93,96;100,00
GCA_004578775.1_PDT000150833.2;34,29;94,89;96,71;93,61;47,03;99,39;99,08;99,70;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,07;98,04;92,31;98,11;86,67;99,69;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,15;44,44;55,77;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;100,00;100,00;97,26;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;93,08;90,64;87,14;96,63;98,85;94,40;99,29;91,29;100,00;95,60;90,61;97,66;100,00;94,71;99,09;84,88;98,39;97,40;40,15;99,35;95,70;99,31;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;97,98;97,80;95,52;100,00;98,89;99,56;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;96,98;100,00;100,00;99,64;100,00;95,94;95,59;98,49;97,66;85,57;70,00;93,78;100,00
GCA_004579015.1_PDT000151160.2;80,00;97,14;99,59;97,67;40,48;98,16;100,00;99,54;99,89;100,00;99,86;100,00;100,00;99,62;100,00;99,19;100,00;100,00;100,00;100,00;98,11;100,00;100,00;100,00;99,63;99,30;95,65;95,09;96,67;NaN;NaN;NaN;42,33;44,93;40,24;NaN;NaN;62,50;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;35,48;NaN;NaN;26,53;NaN;40,21;NaN;NaN;NaN;99,48;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,57;98,59;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;29,21;NaN;NaN;NaN;NaN;100,00;94,94;98,10;100,00;79,96;92,74;96,59;99,60;99,83;91,51;99,64;99,67;100,00;100,00;99,69;97,09;100,00;100,00;40,15;99,35;99,61;100,00;100,00;95,86;99,76;100,00;97,20;100,00;100,00;99,77;99,71;99,37;99,66;100,00;95,91;100,00;99,43;99,44;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;99,35;100,00;98,88;100,00;NaN;100,00;99,22;99,51;99,62;96,69;99,41;51,30;100,00;100,00
GCA_004579055.1_PDT000150935.2;83,08;95,71;100,00;99,63;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;99,81;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;42,33;43,75;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;94,17;98,73;100,00;80,57;97,72;96,95;98,02;99,83;91,02;99,64;99,67;100,00;100,00;99,70;96,60;100,00;99,29;40,15;99,35;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;100,00;99,47;97,79;99,51;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,69;99,61;98,61;99,47;100,00
GCA_004579075.1_PDT000151162.2;85,71;94,89;95,89;100,00;47,88;98,16;99,70;98,78;100,00;100,00;100,00;100,00;100,00;100,00;100,00;98,65;100,00;99,80;100,00;100,00;99,06;100,00;100,00;100,00;99,63;100,00;94,20;96,88;97,33;NaN;NaN;NaN;48,47;43,96;76,47;NaN;NaN;56,25;98,08;91,11;100,00;99,32;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;31,65;43,55;NaN;99,65;100,00;100,00;100,00;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;97,09;97,78;99,66;59,69;93,36;92,64;97,82;99,83;97,35;99,64;99,33;100,00;100,00;99,70;91,75;100,00;99,76;40,15;98,69;99,61;100,00;100,00;98,52;99,76;99,81;97,20;100,00;100,00;100,00;99,71;99,37;99,66;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;100,00;97,79;100,00;99,55;95,95;98,69;100,00;98,88;100,00;83,57;100,00;99,22;100,00;99,62;97,47;99,80;69,52;99,29;100,00
GCA_004579155.1_PDT000151635.2;83,08;95,71;100,00;99,51;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;100,00;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;42,33;43,75;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;43,66;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,57;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;96,32;98,57;100,00;80,37;97,72;96,95;98,02;99,83;91,02;99,64;99,67;100,00;100,00;98,48;96,60;100,00;99,29;40,15;99,35;99,61;99,89;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;100,00;100,00;97,79;99,51;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,50;99,61;99,80;99,47;100,00
GCA_004579175.1_PDT000151636.2;26,67;92,79;96,71;93,49;47,03;98,77;99,09;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,07;98,04;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;98,91;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,65;98,93;99,69;99,32;100,00;99,25;97,40;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;93,85;90,80;86,83;96,30;99,24;94,61;99,41;91,88;100,00;95,49;90,25;97,66;100,00;95,15;99,09;85,47;98,39;97,40;40,15;99,35;95,50;99,31;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,48;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,29;100,00;91,22;96,08;98,49;97,85;85,38;70,00;93,78;100,00
GCA_004579195.1_PDT000151948.2;23,14;92,48;96,71;87,56;47,03;100,00;98,78;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;97,06;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;28,95;NaN;NaN;NaN;NaN;93,85;90,34;87,14;95,96;98,47;93,57;100,00;91,29;100,00;95,27;90,25;97,66;100,00;95,15;99,09;84,88;98,39;97,40;40,15;99,35;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,05;99,33;97,28;97,70;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;97,04;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004579255.1_PDT000151947.2;26,67;92,79;96,71;93,49;47,03;98,77;99,09;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,07;100,00;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;98,79;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,65;98,93;99,69;99,32;100,00;99,25;97,40;100,00;NaN;NaN;NaN;28,95;NaN;NaN;NaN;NaN;93,85;90,34;86,98;96,30;99,24;94,61;99,29;91,68;100,00;95,49;90,25;97,66;100,00;95,15;99,09;85,47;98,39;97,40;40,15;99,35;95,50;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,48;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,29;100,00;90,63;96,08;98,49;97,66;85,57;70,00;91,91;100,00
GCA_004579335.1_PDT000151959.2;95,36;95,09;96,71;92,99;90,86;98,77;99,08;99,70;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,46;89,41;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;100,00;100,00;NaN;NaN;NaN;99,64;100,00;48,00;NaN;NaN;NaN;98,10;NaN;NaN;NaN;39,29;30,69;49,30;44,60;100,00;100,00;98,08;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,16;100,00;100,00;97,26;100,00;100,00;97,98;98,83;97,14;90,49;93,85;90,80;82,06;96,63;98,85;93,98;98,00;91,68;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,69;98,39;97,16;40,15;99,35;95,50;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;90,54;95,10;98,49;97,85;85,57;69,52;93,43;100,00
